Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4510000,260,false,Rx,0,8,48,103,224,0,0,0,0,119
4520000,018,false,Rx,0,8,70,67,2,0,0,0,0,139
4520000,02C,false,Rx,0,8,64,113,97,0,0,0,0,18
4520000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4520000,0A6,false,Rx,0,8,6,20,6,20,6,20,6,20
4520000,251,false,Rx,0,8,64,71,178,0,0,0,0,57
4520000,260,false,Rx,0,8,64,104,92,0,0,0,0,4
4520000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4520000,544,false,Rx,0,8,32,0,0,0,0,0,0,0
4530000,018,false,Rx,0,8,70,61,2,0,0,0,0,133
4530000,02C,false,Rx,0,8,80,115,146,0,0,0,0,85
4530000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4530000,251,false,Rx,0,8,80,70,44,0,0,0,0,194
4530000,260,false,Rx,0,8,80,106,194,0,0,0,0,124
4540000,018,false,Rx,0,8,70,54,0,0,0,0,0,124
4540000,02C,false,Rx,0,8,96,116,182,0,0,0,0,138
4540000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4540000,0A6,false,Rx,0,8,6,34,6,34,6,34,6,34
4540000,251,false,Rx,0,8,96,70,224,0,0,0,0,134
4540000,260,false,Rx,0,8,96,108,183,0,0,0,0,131
4540000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4540000,544,false,Rx,0,8,48,0,0,0,0,0,0,0
4550000,018,false,Rx,0,8,70,48,1,0,0,0,0,119
4550000,02C,false,Rx,0,8,112,118,24,0,0,0,0,254
4550000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4550000,251,false,Rx,0,8,112,69,60,0,0,0,0,241
4550000,260,false,Rx,0,8,112,110,14,0,0,0,0,236
4560000,018,false,Rx,0,8,70,42,1,0,0,0,0,113
4560000,02C,false,Rx,0,8,128,120,169,0,0,0,0,161
4560000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4560000,0A6,false,Rx,0,8,6,47,6,47,6,47,6,47
4560000,251,false,Rx,0,8,128,69,121,0,0,0,0,62
4560000,260,false,Rx,0,8,128,111,66,0,0,0,0,49
4560000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4560000,544,false,Rx,0,8,64,0,0,0,0,0,0,0
4570000,018,false,Rx,0,8,70,36,1,0,0,0,0,107
4570000,02C,false,Rx,0,8,144,122,139,0,0,0,0,149
4570000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4570000,251,false,Rx,0,8,144,68,107,0,0,0,0,63
4570000,260,false,Rx,0,8,144,113,247,0,0,0,0,248
4580000,018,false,Rx,0,8,70,29,3,0,0,0,0,102
4580000,02C,false,Rx,0,8,160,124,63,0,0,0,0,91
4580000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4580000,0A6,false,Rx,0,8,6,61,6,61,6,61,6,61
4580000,251,false,Rx,0,8,160,68,179,0,0,0,0,151
4580000,260,false,Rx,0,8,160,115,249,0,0,0,0,12
4580000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4580000,544,false,Rx,0,8,80,0,0,0,0,0,0,0
4590000,018,false,Rx,0,8,70,23,1,0,0,0,0,94
4590000,02C,false,Rx,0,8,176,126,188,0,0,0,0,234
4590000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4590000,251,false,Rx,0,8,176,68,219,0,0,0,0,207
4590000,260,false,Rx,0,8,176,117,57,0,0,0,0,94
4600000,018,false,Rx,0,8,70,17,1,0,0,0,0,88
4600000,02C,false,Rx,0,8,192,128,223,0,0,0,0,31
4600000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4600000,0A6,false,Rx,0,8,6,75,6,75,6,75,6,75
4600000,251,false,Rx,0,8,192,68,84,0,0,0,0,88
4600000,260,false,Rx,0,8,192,119,210,0,0,0,0,9
4600000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4600000,544,false,Rx,0,8,96,0,0,0,0,0,0,0
4600000,4F1,false,Rx,0,8,224,0,0,0,0,0,0,224
4610000,018,false,Rx,0,8,70,11,0,0,0,0,0,81
4610000,02C,false,Rx,0,8,208,129,204,0,0,0,0,29
4610000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4610000,251,false,Rx,0,8,208,68,71,0,0,0,0,91
4610000,260,false,Rx,0,8,208,121,225,0,0,0,0,42
4620000,018,false,Rx,0,8,70,5,3,0,0,0,0,78
4620000,02C,false,Rx,0,8,224,131,225,0,0,0,0,68
4620000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4620000,0A6,false,Rx,0,8,6,89,6,89,6,89,6,89
4620000,251,false,Rx,0,8,224,68,105,0,0,0,0,141
4620000,260,false,Rx,0,8,224,122,23,0,0,0,0,113
4620000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4620000,544,false,Rx,0,8,112,0,0,0,0,0,0,0
4630000,018,false,Rx,0,8,69,255,3,0,0,0,0,71
4630000,02C,false,Rx,0,8,240,133,197,0,0,0,0,58
4630000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4630000,251,false,Rx,0,8,240,68,105,0,0,0,0,157
4630000,260,false,Rx,0,8,240,124,32,0,0,0,0,140
4640000,018,false,Rx,0,8,69,249,2,0,0,0,0,64
4640000,02C,false,Rx,0,8,0,135,173,0,0,0,0,52
4640000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4640000,0A6,false,Rx,0,8,6,104,6,104,6,104,6,104
4640000,251,false,Rx,0,8,0,68,30,0,0,0,0,98
4640000,260,false,Rx,0,8,0,126,133,0,0,0,0,3
4640000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4640000,544,false,Rx,0,8,128,0,0,0,0,0,0,0
4650000,018,false,Rx,0,8,69,243,3,0,0,0,0,59
4650000,02C,false,Rx,0,8,16,137,95,0,0,0,0,248
4650000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4650000,251,false,Rx,0,8,16,68,179,0,0,0,0,7
4650000,260,false,Rx,0,8,16,128,160,0,0,0,0,48
4660000,018,false,Rx,0,8,69,237,3,0,0,0,0,53
4660000,02C,false,Rx,0,8,32,139,254,0,0,0,0,169
4660000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4660000,0A6,false,Rx,0,8,6,118,6,118,6,118,6,118
4660000,251,false,Rx,0,8,32,68,143,0,0,0,0,243
4660000,260,false,Rx,0,8,32,130,6,0,0,0,0,168
4660000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4660000,544,false,Rx,0,8,144,0,0,0,0,0,0,0
4670000,018,false,Rx,0,8,69,231,0,0,0,0,0,44
4670000,02C,false,Rx,0,8,48,141,254,0,0,0,0,187
4670000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4670000,251,false,Rx,0,8,48,68,86,0,0,0,0,202
4670000,260,false,Rx,0,8,48,132,114,0,0,0,0,38
4680000,018,false,Rx,0,8,69,225,1,0,0,0,0,39
4680000,02C,false,Rx,0,8,64,143,188,0,0,0,0,139
4680000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4680000,0A6,false,Rx,0,8,6,133,6,133,6,133,6,133
4680000,251,false,Rx,0,8,64,68,165,0,0,0,0,41
4680000,260,false,Rx,0,8,64,134,173,0,0,0,0,115
4680000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4680000,544,false,Rx,0,8,160,0,0,0,0,0,0,0
4690000,018,false,Rx,0,8,69,219,3,0,0,0,0,35
4690000,02C,false,Rx,0,8,80,144,136,0,0,0,0,104
4690000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4690000,251,false,Rx,0,8,80,69,149,0,0,0,0,42
4690000,260,false,Rx,0,8,80,136,48,0,0,0,0,8
4700000,018,false,Rx,0,8,69,213,3,0,0,0,0,29
4700000,02C,false,Rx,0,8,96,146,42,0,0,0,0,28
4700000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4700000,0A6,false,Rx,0,8,6,148,6,148,6,148,6,148
4700000,251,false,Rx,0,8,96,69,148,0,0,0,0,57
4700000,260,false,Rx,0,8,96,137,221,0,0,0,0,198
4700000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4700000,544,false,Rx,0,8,176,0,0,0,0,0,0,0
4700000,4F1,false,Rx,0,8,240,0,0,0,0,0,0,240
4710000,018,false,Rx,0,8,69,208,0,0,0,0,0,21
4710000,02C,false,Rx,0,8,112,148,217,0,0,0,0,221
4710000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4710000,251,false,Rx,0,8,112,70,136,0,0,0,0,62
4710000,260,false,Rx,0,8,112,139,127,0,0,0,0,122
4720000,018,false,Rx,0,8,69,202,3,0,0,0,0,18
4720000,02C,false,Rx,0,8,128,150,40,0,0,0,0,62
4720000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4720000,0A6,false,Rx,0,8,6,163,6,163,6,163,6,163
4720000,251,false,Rx,0,8,128,70,48,0,0,0,0,246
4720000,260,false,Rx,0,8,128,141,246,0,0,0,0,3
4720000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4720000,544,false,Rx,0,8,192,0,0,0,0,0,0,0
4730000,018,false,Rx,0,8,69,197,3,0,0,0,0,13
4730000,02C,false,Rx,0,8,144,151,220,0,0,0,0,3
4730000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4730000,251,false,Rx,0,8,144,71,69,0,0,0,0,28
4730000,260,false,Rx,0,8,144,143,177,0,0,0,0,208
4740000,018,false,Rx,0,8,69,191,0,0,0,0,0,4
4740000,02C,false,Rx,0,8,160,153,92,0,0,0,0,149
4740000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4740000,0A6,false,Rx,0,8,6,178,6,178,6,178,6,178
4740000,251,false,Rx,0,8,160,71,210,0,0,0,0,185
4740000,260,false,Rx,0,8,160,145,197,0,0,0,0,246
4740000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4740000,544,false,Rx,0,8,208,0,0,0,0,0,0,0
4750000,018,false,Rx,0,8,69,186,2,0,0,0,0,1
4750000,02C,false,Rx,0,8,176,155,150,0,0,0,0,225
4750000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4750000,251,false,Rx,0,8,176,72,30,0,0,0,0,22
4750000,260,false,Rx,0,8,176,147,76,0,0,0,0,143
4760000,018,false,Rx,0,8,69,180,2,0,0,0,0,251
4760000,02C,false,Rx,0,8,192,156,164,0,0,0,0,0
4760000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4760000,0A6,false,Rx,0,8,6,193,6,193,6,193,6,193
4760000,251,false,Rx,0,8,192,73,141,0,0,0,0,150
4760000,260,false,Rx,0,8,192,148,27,0,0,0,0,111
4760000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4760000,544,false,Rx,0,8,224,0,0,0,0,0,0,0
4770000,018,false,Rx,0,8,69,175,3,0,0,0,0,247
4770000,02C,false,Rx,0,8,208,158,52,0,0,0,0,162
4770000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4770000,251,false,Rx,0,8,208,74,64,0,0,0,0,90
4770000,260,false,Rx,0,8,208,150,5,0,0,0,0,107
4780000,018,false,Rx,0,8,69,169,3,0,0,0,0,241
4780000,02C,false,Rx,0,8,224,160,40,0,0,0,0,168
4780000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4780000,0A6,false,Rx,0,8,6,209,6,209,6,209,6,209
4780000,251,false,Rx,0,8,224,75,67,0,0,0,0,110
4780000,260,false,Rx,0,8,224,152,80,0,0,0,0,200
4780000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4780000,544,false,Rx,0,8,240,0,0,0,0,0,0,0
4790000,018,false,Rx,0,8,69,164,1,0,0,0,0,234
4790000,02C,false,Rx,0,8,240,161,167,0,0,0,0,56
4790000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4790000,251,false,Rx,0,8,240,75,127,0,0,0,0,186
4790000,260,false,Rx,0,8,240,154,240,0,0,0,0,122
4800000,018,false,Rx,0,8,69,159,3,0,0,0,0,231
4800000,02C,false,Rx,0,8,0,163,151,0,0,0,0,58
4800000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4800000,0A6,false,Rx,0,8,6,224,6,224,6,224,6,224
4800000,251,false,Rx,0,8,0,76,74,0,0,0,0,150
4800000,260,false,Rx,0,8,0,155,253,0,0,0,0,152
4800000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4800000,544,false,Rx,0,8,0,0,0,0,0,0,0,0
4800000,4F1,false,Rx,0,8,0,0,0,0,0,0,0,0
4810000,018,false,Rx,0,8,69,154,1,0,0,0,0,224
4810000,02C,false,Rx,0,8,16,164,156,0,0,0,0,80
4810000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4810000,251,false,Rx,0,8,16,77,164,0,0,0,0,1
4810000,260,false,Rx,0,8,16,157,84,0,0,0,0,1
4820000,018,false,Rx,0,8,69,149,2,0,0,0,0,220
4820000,02C,false,Rx,0,8,32,166,228,0,0,0,0,170
4820000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4820000,0A6,false,Rx,0,8,6,240,6,240,6,240,6,240
4820000,251,false,Rx,0,8,32,78,126,0,0,0,0,236
4820000,260,false,Rx,0,8,32,159,38,0,0,0,0,229
4820000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4820000,544,false,Rx,0,8,16,0,0,0,0,0,0,0
4830000,018,false,Rx,0,8,69,144,3,0,0,0,0,216
4830000,02C,false,Rx,0,8,48,167,218,0,0,0,0,177
4830000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4830000,251,false,Rx,0,8,48,80,201,0,0,0,0,73
4830000,260,false,Rx,0,8,48,160,251,0,0,0,0,203
4840000,018,false,Rx,0,8,69,139,3,0,0,0,0,211
4840000,02C,false,Rx,0,8,64,169,85,0,0,0,0,62
4840000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4840000,0A6,false,Rx,0,8,7,0,7,0,7,0,7,0
4840000,251,false,Rx,0,8,64,81,250,0,0,0,0,139
4840000,260,false,Rx,0,8,64,162,164,0,0,0,0,134
4840000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4840000,544,false,Rx,0,8,32,0,0,0,0,0,0,0
4850000,018,false,Rx,0,8,69,135,0,0,0,0,0,204
4850000,02C,false,Rx,0,8,80,170,227,0,0,0,0,221
4850000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4850000,251,false,Rx,0,8,80,82,72,0,0,0,0,234
4850000,260,false,Rx,0,8,80,163,123,0,0,0,0,110
4860000,018,false,Rx,0,8,69,130,3,0,0,0,0,202
4860000,02C,false,Rx,0,8,96,171,179,0,0,0,0,190
4860000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4860000,0A6,false,Rx,0,8,7,15,7,15,7,15,7,15
4860000,251,false,Rx,0,8,96,83,137,0,0,0,0,60
4860000,260,false,Rx,0,8,96,165,169,0,0,0,0,174
4860000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4860000,544,false,Rx,0,8,48,0,0,0,0,0,0,0
4870000,018,false,Rx,0,8,69,126,2,0,0,0,0,197
4870000,02C,false,Rx,0,8,112,173,228,0,0,0,0,1
4870000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4870000,251,false,Rx,0,8,112,85,212,0,0,0,0,153
4870000,260,false,Rx,0,8,112,166,142,0,0,0,0,164
4880000,018,false,Rx,0,8,69,121,3,0,0,0,0,193
4880000,02C,false,Rx,0,8,128,174,21,0,0,0,0,67
4880000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4880000,0A6,false,Rx,0,8,7,31,7,31,7,31,7,31
4880000,251,false,Rx,0,8,128,86,192,0,0,0,0,150
4880000,260,false,Rx,0,8,128,168,25,0,0,0,0,65
4880000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4880000,544,false,Rx,0,8,64,0,0,0,0,0,0,0
4890000,018,false,Rx,0,8,69,117,1,0,0,0,0,187
4890000,02C,false,Rx,0,8,144,175,180,0,0,0,0,243
4890000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4890000,251,false,Rx,0,8,144,87,231,0,0,0,0,206
4890000,260,false,Rx,0,8,144,169,114,0,0,0,0,171
4900000,018,false,Rx,0,8,69,113,3,0,0,0,0,185
4900000,02C,false,Rx,0,8,160,176,222,0,0,0,0,46
4900000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4900000,0A6,false,Rx,0,8,7,47,7,47,7,47,7,47
4900000,251,false,Rx,0,8,160,89,38,0,0,0,0,31
4900000,260,false,Rx,0,8,160,170,193,0,0,0,0,11
4900000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4900000,544,false,Rx,0,8,80,0,0,0,0,0,0,0
4900000,4F1,false,Rx,0,8,16,0,0,0,0,0,0,16
4910000,018,false,Rx,0,8,69,108,1,0,0,0,0,178
4910000,02C,false,Rx,0,8,176,177,140,0,0,0,0,237
4910000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4910000,251,false,Rx,0,8,176,90,47,0,0,0,0,57
4910000,260,false,Rx,0,8,176,172,206,0,0,0,0,42
4920000,018,false,Rx,0,8,69,104,0,0,0,0,0,173
4920000,02C,false,Rx,0,8,192,178,29,0,0,0,0,143
4920000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4920000,0A6,false,Rx,0,8,7,63,7,63,7,63,7,63
4920000,251,false,Rx,0,8,192,92,206,0,0,0,0,234
4920000,260,false,Rx,0,8,192,173,120,0,0,0,0,229
4920000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4920000,544,false,Rx,0,8,96,0,0,0,0,0,0,0
4930000,018,false,Rx,0,8,69,100,3,0,0,0,0,172
4930000,02C,false,Rx,0,8,208,179,38,0,0,0,0,169
4930000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4930000,251,false,Rx,0,8,208,93,142,0,0,0,0,187
4930000,260,false,Rx,0,8,208,174,40,0,0,0,0,166
4940000,018,false,Rx,0,8,69,97,0,0,0,0,0,166
4940000,02C,false,Rx,0,8,224,180,207,0,0,0,0,99
4940000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4940000,0A6,false,Rx,0,8,7,79,7,79,7,79,7,79
4940000,251,false,Rx,0,8,224,95,188,0,0,0,0,251
4940000,260,false,Rx,0,8,224,175,235,0,0,0,0,122
4940000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4940000,544,false,Rx,0,8,112,0,0,0,0,0,0,0
4950000,018,false,Rx,0,8,69,93,0,0,0,0,0,162
4950000,02C,false,Rx,0,8,240,181,186,0,0,0,0,95
4950000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4950000,251,false,Rx,0,8,240,96,232,0,0,0,0,56
4950000,260,false,Rx,0,8,240,176,227,0,0,0,0,131
4960000,018,false,Rx,0,8,69,89,3,0,0,0,0,161
4960000,02C,false,Rx,0,8,0,182,81,0,0,0,0,7
4960000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4960000,0A6,false,Rx,0,8,7,95,7,95,7,95,7,95
4960000,251,false,Rx,0,8,0,98,249,0,0,0,0,91
4960000,260,false,Rx,0,8,0,177,229,0,0,0,0,150
4960000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4960000,544,false,Rx,0,8,128,0,0,0,0,0,0,0
4970000,018,false,Rx,0,8,69,86,1,0,0,0,0,156
4970000,02C,false,Rx,0,8,16,183,15,0,0,0,0,214
4970000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4970000,251,false,Rx,0,8,16,100,167,0,0,0,0,27
4970000,260,false,Rx,0,8,16,178,45,0,0,0,0,239
4980000,018,false,Rx,0,8,69,82,3,0,0,0,0,154
4980000,02C,false,Rx,0,8,32,183,73,0,0,0,0,32
4980000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4980000,0A6,false,Rx,0,8,7,111,7,111,7,111,7,111
4980000,251,false,Rx,0,8,32,101,1,0,0,0,0,134
4980000,260,false,Rx,0,8,32,179,255,0,0,0,0,210
4980000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
4980000,544,false,Rx,0,8,144,0,0,0,0,0,0,0
4990000,018,false,Rx,0,8,69,79,1,0,0,0,0,149
4990000,02C,false,Rx,0,8,48,184,224,0,0,0,0,200
4990000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
4990000,251,false,Rx,0,8,48,103,47,0,0,0,0,198
4990000,260,false,Rx,0,8,48,180,228,0,0,0,0,200
5000000,018,false,Rx,0,8,69,76,0,0,0,0,0,145
5000000,02C,false,Rx,0,8,64,185,17,0,0,0,0,10
5000000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5000000,0A6,false,Rx,0,8,7,127,7,127,7,127,7,127
5000000,251,false,Rx,0,8,64,105,234,0,0,0,0,147
5000000,260,false,Rx,0,8,64,181,161,0,0,0,0,150
5000000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
5000000,544,false,Rx,0,8,160,0,0,0,0,0,0,0
5000000,593,false,Rx,0,8,178,180,179,181,0,0,0,0
5000000,4F1,false,Rx,0,8,32,0,0,0,0,0,0,32
5010000,018,false,Rx,0,8,69,73,2,0,0,0,0,144
5010000,02C,false,Rx,0,8,80,185,64,0,0,0,0,73
5010000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5010000,251,false,Rx,0,8,80,106,183,0,0,0,0,113
5010000,260,false,Rx,0,8,80,182,60,0,0,0,0,66
5020000,018,false,Rx,0,8,69,70,3,0,0,0,0,142
5020000,02C,false,Rx,0,8,96,186,34,0,0,0,0,60
5020000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5020000,0A6,false,Rx,0,8,7,144,7,144,7,144,7,144
5020000,251,false,Rx,0,8,96,108,32,0,0,0,0,236
5020000,260,false,Rx,0,8,96,183,254,0,0,0,0,21
5020000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
5020000,544,false,Rx,0,8,176,0,0,0,0,0,0,0
5030000,018,false,Rx,0,8,69,67,2,0,0,0,0,138
5030000,02C,false,Rx,0,8,112,186,120,0,0,0,0,162
5030000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5030000,251,false,Rx,0,8,112,110,203,0,0,0,0,169
5030000,260,false,Rx,0,8,112,184,9,0,0,0,0,49
5040000,018,false,Rx,0,8,69,64,1,0,0,0,0,134
5040000,02C,false,Rx,0,8,128,186,187,0,0,0,0,245
5040000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5040000,0A6,false,Rx,0,8,7,160,7,160,7,160,7,160
5040000,251,false,Rx,0,8,128,112,111,0,0,0,0,95
5040000,260,false,Rx,0,8,128,184,52,0,0,0,0,108
5040000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
5040000,544,false,Rx,0,8,192,0,0,0,0,0,0,0
5050000,018,false,Rx,0,8,69,61,3,0,0,0,0,133
5050000,02C,false,Rx,0,8,144,187,185,0,0,0,0,4
5050000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5050000,251,false,Rx,0,8,144,114,219,0,0,0,0,221
5050000,260,false,Rx,0,8,144,185,206,0,0,0,0,23
5060000,018,false,Rx,0,8,69,59,2,0,0,0,0,130
5060000,02C,false,Rx,0,8,160,187,196,0,0,0,0,31
5060000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5060000,0A6,false,Rx,0,8,7,176,7,176,7,176,7,176
5060000,251,false,Rx,0,8,160,115,108,0,0,0,0,127
5060000,260,false,Rx,0,8,160,185,211,0,0,0,0,44
5060000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
5060000,544,false,Rx,0,8,208,0,0,0,0,0,0,0
5070000,018,false,Rx,0,8,69,57,2,0,0,0,0,128
5070000,02C,false,Rx,0,8,176,187,16,0,0,0,0,123
5070000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5070000,251,false,Rx,0,8,176,117,253,0,0,0,0,34
5070000,260,false,Rx,0,8,176,186,18,0,0,0,0,124
5080000,018,false,Rx,0,8,69,54,3,0,0,0,0,126
5080000,02C,false,Rx,0,8,192,187,78,0,0,0,0,201
5080000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5080000,0A6,false,Rx,0,8,7,192,7,192,7,192,7,192
5080000,251,false,Rx,0,8,192,119,137,0,0,0,0,192
5080000,260,false,Rx,0,8,192,186,0,0,0,0,0,122
5080000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
5080000,544,false,Rx,0,8,224,0,0,0,0,0,0,0
5090000,018,false,Rx,0,8,69,52,2,0,0,0,0,123
5090000,02C,false,Rx,0,8,208,187,230,0,0,0,0,113
5090000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5090000,251,false,Rx,0,8,208,121,165,0,0,0,0,238
5090000,260,false,Rx,0,8,208,187,46,0,0,0,0,185
5100000,018,false,Rx,0,8,69,50,3,0,0,0,0,122
5100000,02C,false,Rx,0,8,224,187,189,0,0,0,0,88
5100000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5100000,0A6,false,Rx,0,8,7,208,7,208,7,208,7,208
5100000,251,false,Rx,0,8,224,123,145,0,0,0,0,236
5100000,260,false,Rx,0,8,224,187,155,0,0,0,0,54
5100000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
5100000,544,false,Rx,0,8,240,0,0,0,0,0,0,0
5100000,4F1,false,Rx,0,8,48,0,0,0,0,0,0,48
5110000,018,false,Rx,0,8,69,48,2,0,0,0,0,119
5110000,02C,false,Rx,0,8,240,187,190,0,0,0,0,105
5110000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5110000,251,false,Rx,0,8,240,125,172,0,0,0,0,25
5110000,260,false,Rx,0,8,240,187,105,0,0,0,0,20
5120000,018,false,Rx,0,8,69,47,0,0,0,0,0,116
5120000,02C,false,Rx,0,8,0,187,227,0,0,0,0,158
5120000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5120000,0A6,false,Rx,0,8,7,224,7,224,7,224,7,224
5120000,251,false,Rx,0,8,0,127,66,0,0,0,0,193
5120000,260,false,Rx,0,8,0,187,233,0,0,0,0,164
5120000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
5120000,544,false,Rx,0,8,0,0,0,0,0,0,0,0
5130000,018,false,Rx,0,8,69,45,3,0,0,0,0,117
5130000,02C,false,Rx,0,8,16,187,39,0,0,0,0,242
5130000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5130000,251,false,Rx,0,8,16,129,248,0,0,0,0,137
5130000,260,false,Rx,0,8,16,187,174,0,0,0,0,121
5140000,018,false,Rx,0,8,69,43,0,0,0,0,0,112
5140000,02C,false,Rx,0,8,32,187,70,0,0,0,0,33
5140000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5140000,0A6,false,Rx,0,8,7,240,7,240,7,240,7,240
5140000,251,false,Rx,0,8,32,130,175,0,0,0,0,81
5140000,260,false,Rx,0,8,32,187,186,0,0,0,0,149
5140000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
5140000,544,false,Rx,0,8,16,0,0,0,0,0,0,0
5150000,018,false,Rx,0,8,69,42,0,0,0,0,0,111
5150000,02C,false,Rx,0,8,48,187,187,0,0,0,0,166
5150000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5150000,251,false,Rx,0,8,48,132,24,0,0,0,0,204
5150000,260,false,Rx,0,8,48,187,27,0,0,0,0,6
5160000,018,false,Rx,0,8,69,41,2,0,0,0,0,112
5160000,02C,false,Rx,0,8,64,186,203,0,0,0,0,197
5160000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
5160000,0A6,false,Rx,0,8,7,255,7,255,7,255,7,255
5160000,251,false,Rx,0,8,64,134,23,0,0,0,0,221
5160000,260,false,Rx,0,8,64,187,114,0,0,0,0,109
5160000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
